G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,8 secs,2020-03-07 7:11.10am,2020-03-07 7:11.02am,54,Ramp 1 Denver CO 80229,+,+,-,-,-,-,-,3,8,16,0.6,-62,0,0,2529,Serial,39.8170371,-104.9551387,Moving,31,2
LA,8 secs,2020-03-07 7:09.10am,2020-03-07 7:09.02am,62,I-270 [I-270/Us-36] Commerce City CO 80022,+,+,-,-,-,-,-,3,8,16,0.6,-68,0,0,2528,Serial,39.797225,-104.9294271,Moving,34,2
LA,7 secs,2020-03-07 7:07.10am,2020-03-07 7:07.03am,63,I-270 [I-270/Us-36] Denver CO 80238,+,+,-,-,-,-,-,3,8,15,0.6,-57,0,0,2527,Serial,39.780488,-104.8985387,Moving,13,1
LA,9 secs,2020-03-07 7:06.10am,2020-03-07 7:06.01am,9, Denver CO 80238,+,+,-,-,-,-,-,3,5,16,0.6,-65,0,0,2526,Serial,39.7783449,-104.8840481,Started Moving,1,1
LA,7 secs,2020-03-07 7:05.10am,2020-03-07 7:05.03am,0, Denver CO 80238,+,+,-,-,-,-,-,3,0,15,0.6,-66,0,0,2525,Serial,39.7783369,-104.88391,,0,0
LA,8 secs,2020-03-07 7:04.35am,2020-03-07 7:04.27am,1, Denver CO 80238,+,+,-,-,-,-,-,3,2,14,0.6,-66,0,0,2524,Serial,39.7783328,-104.883922,Stopped Moving,8,1
LA,9 secs,2020-03-07 7:03.20am,2020-03-07 7:03.11am,12,4899 Central Park Blvd Denver CO 80238,+,+,-,-,-,-,-,3,5,18,0.6,-56,0,0,2523,Serial,39.7853871,-104.8831509,Started Moving,0,1
LA,7 secs,2020-03-07 7:03.10am,2020-03-07 7:03.03am,0,9116 E Northfield Blvd Denver CO 80238,+,+,-,-,-,-,-,3,0,17,0.6,-65,0,0,2522,Serial,39.785489,-104.8831657,,1,0
LA,6 secs,2020-03-07 7:03.05am,2020-03-07 7:02.59am,1,9116 E Northfield Blvd Denver CO 80238,+,+,-,-,-,-,-,3,2,18,0.6,-65,0,0,2521,Serial,39.7854943,-104.8831657,Stopped Moving,7,1
LA,6 secs,2020-03-07 7:02.00am,2020-03-07 7:01.54am,7,E Northfield Blvd Denver CO 80238,+,+,-,-,-,-,-,3,5,16,0.6,-55,0,0,2520,Serial,39.7825037,-104.8764709,Started Moving,0,0
LA,7 secs,2020-03-07 7:01.20am,2020-03-07 7:01.13am,3,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,2,15,0.6,-37,0,0,2519,Serial,39.782615,-104.8763327,Stopped Moving,1,1
LA,8 secs,2020-03-07 7:01.10am,2020-03-07 7:01.02am,31,4901 Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,8,16,0.6,-28,0,0,2518,Serial,39.7834223,-104.876322,Moving,5,1
LA,18 secs,2020-03-07 7:00.15am,2020-03-07 6:59.57am,9,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,5,17,0.6,-47,0,0,2517,Serial,39.7880572,-104.8766063,Started Moving,1,0
LA,9 secs,2020-03-07 6:59.30am,2020-03-07 6:59.21am,2,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,2,18,0.6,-46,0,0,2516,Serial,39.7882959,-104.8765781,Stopped Moving,1,1
LA,8 secs,2020-03-07 6:59.10am,2020-03-07 6:59.02am,15,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,8,15,0.6,-69,0,0,2515,Serial,39.7889584,-104.8773117,Moving,3,0
LA,8 secs,2020-03-07 6:58.30am,2020-03-07 6:58.22am,7,9900 E 51st Ave Denver CO 80238,+,+,-,-,-,-,-,3,5,14,0.8,-66,0,0,2514,Serial,39.7887921,-104.8785737,Started Moving,0,2
