G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,6 secs,2020-03-06 3:59.52am,2020-03-06 3:59.46am,71,I-29 [I-29/Us-275] Council Bluffs IA 51503,+,+,-,-,-,-,-,3,8,17,0.6,-61,0,0,73,Serial,41.2119146,-95.8238566,Moving,39,2
LA,12 secs,2020-03-06 3:57.57am,2020-03-06 3:57.45am,71,I-29 [I-29/I-80] Council Bluffs IA 51501,+,+,-,-,-,-,-,3,8,17,0.6,-58,0,0,72,Serial,41.2321921,-95.8571362,Moving,24,3
LA,7 secs,2020-03-06 3:55.47am,2020-03-06 3:55.40am,18,2628 S 24th St Council Bluffs IA 51501,+,+,-,-,-,-,-,3,3,16,0.6,-43,0,0,71,Serial,41.2358547,-95.879322,Roll,1,0
LA,10 secs,2020-03-06 3:55.32am,2020-03-06 3:55.22am,7,2538 S 24th St Council Bluffs IA 51501,+,+,-,-,-,-,-,3,5,17,0.6,-32,0,0,70,Serial,41.2369075,-95.8792791,Started Moving,2,2
LA,7 secs,2020-03-06 3:53.47am,2020-03-06 3:53.40am,1,2647 S 24th St Council Bluffs IA 51501,+,+,-,-,-,-,-,3,37,14,0.8,-34,0,0,69,Serial,41.2359687,-95.8784208,Ignition On,0,0
LA,13 secs,2020-03-06 3:35.01am,2020-03-06 3:34.48am,0,2647 S 24th St Council Bluffs IA 51501,-,-,-,-,-,-,-,3,0,14,0.8,-33,0,0,68,Serial,41.2360036,-95.8783028,,0,0
LA,13 secs,2020-03-06 3:33.01am,2020-03-06 3:32.48am,0,2647 S 24th St Council Bluffs IA 51501,-,-,-,-,-,-,-,3,0,15,0.6,-35,0,0,67,Serial,41.2360062,-95.8783041,,0,0
LA,14 secs,2020-03-06 3:31.01am,2020-03-06 3:30.47am,0,2647 S 24th St Council Bluffs IA 51501,-,-,-,-,-,-,-,3,38,13,0.8,-32,0,0,66,Serial,41.2360049,-95.8783028,Ignition Off,0,0
LA,12 secs,2020-03-06 3:30.11am,2020-03-06 3:29.59am,3,2647 S 24th St Council Bluffs IA 51501,+,+,-,-,-,-,-,3,0,16,0.6,-34,0,0,65,Serial,41.2359902,-95.8782813,,7,0
LA,13 secs,2020-03-06 3:28.16am,2020-03-06 3:28.03am,10,Ramp 50 Council Bluffs IA 51501,+,+,-,-,-,-,-,3,0,16,0.6,-54,0,0,64,Serial,41.231421,-95.8800771,,34,0
LA,11 secs,2020-03-06 3:26.11am,2020-03-06 3:26.00am,67,I-29 Council Bluffs IA 51501,+,+,-,-,-,-,-,3,0,17,0.6,-64,0,0,63,Serial,41.2478133,-95.9069099,,38,0
LA,9 secs,2020-03-06 3:24.11am,2020-03-06 3:24.02am,71,I-29 Council Bluffs IA 51501,+,+,-,-,-,-,-,3,0,16,0.6,-65,0,0,62,Serial,41.2746837,-95.8928967,,38,0
LA,8 secs,2020-03-06 3:22.11am,2020-03-06 3:22.03am,71,I-29 Crescent IA 51526,+,+,-,-,-,-,-,3,0,16,0.6,-70,0,0,61,Serial,41.2964029,-95.86746,,40,0
LA,8 secs,2020-03-06 3:20.11am,2020-03-06 3:20.03am,71,I-29 Crescent IA 51526,+,+,-,-,-,-,-,3,0,15,0.6,-65,0,0,60,Serial,41.3282957,-95.8847777,,42,0
LA,9 secs,2020-03-06 3:18.01am,2020-03-06 3:17.52am,72,I-29 [I-29/I-680] Crescent IA 51526,+,+,-,-,-,-,-,3,0,17,0.6,-59,0,0,59,Serial,41.3639463,-95.9002594,,40,0
LA,7 secs,2020-03-06 3:15.56am,2020-03-06 3:15.49am,71,I-29 [I-29/I-680] Crescent IA 51526,+,+,-,-,-,-,-,3,0,15,0.6,-68,0,0,58,Serial,41.399558,-95.899735,,39,0
LA,31 secs,2020-03-06 3:14.20am,2020-03-06 3:13.49am,71,I-29 [I-29/I-680] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,16,0.6,-59,0,0,57,Serial,41.4344951,-95.89979,,39,0
LA,6 secs,2020-03-06 3:11.55am,2020-03-06 3:11.49am,71,I-29 [I-29/I-680] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,16,0.6,-61,0,0,56,Serial,41.4695261,-95.8997967,,40,0
LA,8 secs,2020-03-06 3:09.55am,2020-03-06 3:09.47am,72,I-29 Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,16,0.6,-57,0,0,55,Serial,41.5053322,-95.9027793,,40,0
LA,9 secs,2020-03-06 3:07.50am,2020-03-06 3:07.41am,71,I-29 Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,16,0.6,-51,0,0,54,Serial,41.5372089,-95.9178694,,19,0
LA,8 secs,2020-03-06 3:05.50am,2020-03-06 3:05.42am,0,1951 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,16,0.6,-57,0,0,53,Serial,41.5501935,-95.924752,,2,0
LA,9 secs,2020-03-06 3:03.50am,2020-03-06 3:03.41am,0,1951 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,17,0.6,-51,0,0,52,Serial,41.5514957,-95.9253514,,0,0
LA,9 secs,2020-03-06 3:01.50am,2020-03-06 3:01.41am,0,1951 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,18,0.6,-49,0,0,51,Serial,41.5515145,-95.9253367,,0,0
LA,10 secs,2020-03-06 2:59.51am,2020-03-06 2:59.41am,0,1951 Highway 30 [Us-30] Missouri Valley IA 51555,+,+,-,-,-,-,-,3,0,18,0.6,-52,0,0,50,Serial,41.5515239,-95.9253716,,0,0
