G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,? Odo hm,? Eng min
LA,6 secs,2020-02-14 12:09.37pm,2020-02-14 12:09.31pm,7, Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.6,-62,0,0,6929,Serial,33.6196534,-84.3834754,Started Moving,1,0
LA,7 secs,2020-02-14 12:09.27pm,2020-02-14 12:09.20pm,1,199 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,16,0.6,-71,0,0,6928,Serial,33.6196936,-84.3834728,Stopped Moving,2,1
LA,7 secs,2020-02-14 12:09.05pm,2020-02-14 12:08.58pm,35,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,13,0.6,-63,0,0,6927,Serial,33.6192577,-84.3856722,Moving,17,1
LA,7 secs,2020-02-14 12:07.15pm,2020-02-14 12:07.08pm,7,Sullivan Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,12,0.8,-62,0,0,6926,Serial,33.615213,-84.4034592,Started Moving,0,1
LA,9 secs,2020-02-14 12:07.07pm,2020-02-14 12:06.58pm,0,Sullivan Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.6,-62,0,0,6925,Serial,33.6152331,-84.4035209,,0,2
LA,36 secs,2020-02-14 12:05.34pm,2020-02-14 12:04.58pm,0,Sullivan Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,11,0.8,-66,0,0,6924,Serial,33.6152505,-84.4035102,,1,0
LA,40 secs,2020-02-14 12:05.33pm,2020-02-14 12:04.53pm,1,Sullivan Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.6,-66,0,0,6923,Serial,33.6152572,-84.4035531,Stopped Moving,0,0
LA,47 secs,2020-02-14 12:05.29pm,2020-02-14 12:04.42pm,0,Sullivan Rd Atlanta GA 30349,+,+,-,-,-,-,-,3,5,14,0.6,-64,0,0,6922,Serial,33.6154329,-84.4040614,Started Moving,0,0
LA,"1 min, 1 sec",2020-02-14 12:05.20pm,2020-02-14 12:04.19pm,1,Sullivan Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,13,0.6,-66,0,0,6921,Serial,33.6154812,-84.4040574,Stopped Moving,6,1
LA,6 secs,2020-02-14 12:03.32pm,2020-02-14 12:03.26pm,7,Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,5,13,0.6,-83,0,0,6920,Serial,33.617926,-84.4098751,Started Moving,1,0
LA,5 secs,2020-02-14 12:03.11pm,2020-02-14 12:03.06pm,2,Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,2,10,0.8,-80,0,0,6919,Serial,33.6179676,-84.4098737,Stopped Moving,0,1
LA,9 secs,2020-02-14 12:03.07pm,2020-02-14 12:02.58pm,14,Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,8,14,0.6,-77,0,0,6918,Serial,33.6182398,-84.4098603,Moving,5,0
LA,7 secs,2020-02-14 12:02.21pm,2020-02-14 12:02.14pm,31,4853 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,3,15,0.6,-56,0,0,6917,Serial,33.6226454,-84.40853,Roll,1,0
LA,6 secs,2020-02-14 12:02.10pm,2020-02-14 12:02.04pm,22,4815 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,10002,14,0.6,-68,0,0,6916,Serial,33.6238363,-84.4087459,Harsh Acceleration,1,1
LA,6 secs,2020-02-14 12:02.00pm,2020-02-14 12:01.54pm,2, Atlanta GA 30349,+,+,-,-,-,-,-,3,5,14,0.6,-63,0,0,6915,Serial,33.6244894,-84.4087888,Started Moving,0,0
LA,6 secs,2020-02-14 12:01.27pm,2020-02-14 12:01.21pm,0, Atlanta GA 30349,+,+,-,-,-,-,-,3,2,15,0.6,-64,0,0,6914,Serial,33.6244894,-84.4087365,Stopped Moving,1,0
LA,6 secs,2020-02-14 12:01.11pm,2020-02-14 12:01.05pm,0,4772 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,5,12,0.8,-64,0,0,6913,Serial,33.6246637,-84.4080726,Started Moving,0,1
LA,10 secs,2020-02-14 12:01.07pm,2020-02-14 12:00.57pm,0,4772 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,37,13,0.6,-56,0,0,6912,Serial,33.6246637,-84.4080726,Ignition On,0,0
LA,4 secs,2020-02-14 11:54.51am,2020-02-14 11:54.47am,0,4772 Clark Howell Hwy Atlanta GA 30349,-,-,-,-,-,-,-,3,0,8,1,-62,0,0,6911,Serial,33.6246651,-84.40807,,0,0
LA,"1 min, 13 secs",2020-02-14 11:54.00am,2020-02-14 11:52.47am,0,4772 Clark Howell Hwy Atlanta GA 30349,-,-,-,-,-,-,-,3,0,10,0.8,-61,0,0,6910,Serial,33.6246637,-84.4080686,,0,0
LA,5 secs,2020-02-14 11:50.51am,2020-02-14 11:50.46am,0,4772 Clark Howell Hwy Atlanta GA 30349,-,-,-,-,-,-,-,3,38,9,0.8,-62,0,0,6909,Serial,33.6246637,-84.4080673,Ignition Off,0,0
LA,9 secs,2020-02-14 11:50.51am,2020-02-14 11:50.42am,0,4772 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,0,9,0.8,-62,0,0,6908,Serial,33.6246637,-84.4080686,,0,2
LA,4 secs,2020-02-14 11:48.46am,2020-02-14 11:48.42am,0,4772 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,0,10,0.8,-60,0,0,6907,Serial,33.6246637,-84.4080673,,0,2
LA,8 secs,2020-02-14 11:46.51am,2020-02-14 11:46.43am,0,4772 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,0,11,0.8,-61,0,0,6906,Serial,33.6246637,-84.4080659,,0,1
LA,5 secs,2020-02-14 11:45.11am,2020-02-14 11:45.06am,1,4772 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,2,16,0.6,-55,0,0,6905,Serial,33.6246718,-84.4080633,Stopped Moving,1,1
LA,8 secs,2020-02-14 11:44.51am,2020-02-14 11:44.43am,12, Atlanta GA 30349,+,+,-,-,-,-,-,3,8,15,0.6,-65,0,0,6904,Serial,33.6245108,-84.4085554,Moving,4,0
LA,9 secs,2020-02-14 11:44.21am,2020-02-14 11:44.12am,6,4890 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,5,13,0.6,-70,0,0,6903,Serial,33.6217254,-84.4085984,Started Moving,0,0
LA,6 secs,2020-02-14 11:44.10am,2020-02-14 11:44.04am,2,4891 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,2,14,0.6,-67,0,0,6902,Serial,33.6216851,-84.4085246,Stopped Moving,10,2
LA,29 secs,2020-02-14 11:43.16am,2020-02-14 11:42.47am,0,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.6,-56,0,0,6901,Serial,33.6156086,-84.402381,Started Moving,0,0
LA,33 secs,2020-02-14 11:43.16am,2020-02-14 11:42.43am,0,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,12,0.8,-56,0,0,6900,Serial,33.6156086,-84.402381,,0,1
LA,6 secs,2020-02-14 11:41.35am,2020-02-14 11:41.29am,1,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.6,-45,0,0,6899,Serial,33.6156515,-84.4022844,Stopped Moving,7,1
LA,12 secs,2020-02-14 11:40.54am,2020-02-14 11:40.42am,36,Forest Pkwy Forest Park GA 30297,+,+,-,-,-,-,-,3,8,16,0.6,-47,0,0,6898,Serial,33.618445,-84.395017,Moving,12,1
LA,4 secs,2020-02-14 11:39.41am,2020-02-14 11:39.37am,12,216 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.6,-68,0,0,6897,Serial,33.6200195,-84.3829444,Started Moving,0,1
LA,3 secs,2020-02-14 11:38.45am,2020-02-14 11:38.42am,0,216 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.6,-61,0,0,6896,Serial,33.6200302,-84.3828451,,0,0
LA,6 secs,2020-02-14 11:38.25am,2020-02-14 11:38.19am,1,216 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,15,0.6,-65,0,0,6895,Serial,33.6200222,-84.382829,Stopped Moving,7,1
LA,8 secs,2020-02-14 11:37.23am,2020-02-14 11:37.15am,7,426 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,12,0.8,-82,0,0,6894,Serial,33.6207477,-84.3758472,Started Moving,0,1
LA,10 secs,2020-02-14 11:36.53am,2020-02-14 11:36.43am,0,424 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-81,0,0,6893,Serial,33.6207477,-84.3757748,,0,0
LA,8 secs,2020-02-14 11:36.47am,2020-02-14 11:36.39am,0,424 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,13,0.8,-76,0,0,6892,Serial,33.620749,-84.3757668,Stopped Moving,7,1
LA,9 secs,2020-02-14 11:35.53am,2020-02-14 11:35.44am,9,652 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,13,0.8,-56,0,0,6891,Serial,33.6213043,-84.3680165,Started Moving,0,0
LA,9 secs,2020-02-14 11:35.43am,2020-02-14 11:35.34am,1,658 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,13,0.8,-57,0,0,6890,Serial,33.6212037,-84.3678569,Stopped Moving,7,1
LA,10 secs,2020-02-14 11:34.53am,2020-02-14 11:34.43am,38,860 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,11,0.8,-47,0,0,6889,Serial,33.6192617,-84.3617522,Moving,14,2
LA,7 secs,2020-02-14 11:32.57am,2020-02-14 11:32.50am,7,5021 Courtney Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,5,16,0.6,-52,0,0,6888,Serial,33.6167794,-84.3504668,Started Moving,1,0
LA,8 secs,2020-02-14 11:32.51am,2020-02-14 11:32.43am,0,5024 Courtney Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.6,-52,0,0,6887,Serial,33.6168598,-84.350491,,0,0
LA,9 secs,2020-02-14 11:32.24am,2020-02-14 11:32.15am,0, Forest Park GA 30297,+,+,-,-,-,-,-,3,2,16,0.6,-51,0,0,6886,Serial,33.6168464,-84.3504749,Stopped Moving,0,0
LA,14 secs,2020-02-14 11:32.20am,2020-02-14 11:32.06am,7,1201 Hood Ave Forest Park GA 30297,+,+,-,-,-,-,-,3,5,17,0.6,-51,0,0,6885,Serial,33.6169027,-84.3500779,Started Moving,0,1
LA,31 secs,2020-02-14 11:32.10am,2020-02-14 11:31.39am,3,5035 Jonesboro Rd [Ga-54] Morrow GA 30260,+,+,-,-,-,-,-,3,2,16,0.6,-52,0,0,6884,Serial,33.6168934,-84.3498996,Stopped Moving,1,0
LA,36 secs,2020-02-14 11:32.05am,2020-02-14 11:31.29am,7,1300 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,16,0.6,-55,0,0,6883,Serial,33.6164682,-84.3496139,Started Moving,0,0
LA,42 secs,2020-02-14 11:32.02am,2020-02-14 11:31.20am,3,1300 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,15,0.6,-62,0,0,6882,Serial,33.6164213,-84.349524,Stopped Moving,4,1
LA,"1 min, 6 secs",2020-02-14 11:31.49am,2020-02-14 11:30.43am,33,1334 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,12,0.8,-44,0,0,6881,Serial,33.6146336,-84.3454323,Moving,16,2
LA,8 secs,2020-02-14 11:28.51am,2020-02-14 11:28.43am,40,Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,17,0.6,-73,0,0,6880,Serial,33.6133099,-84.3339444,Moving,20,2
LA,8 secs,2020-02-14 11:26.51am,2020-02-14 11:26.43am,14,2126 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,16,0.6,-69,0,0,6879,Serial,33.6251412,-84.3217189,Moving,0,0
LA,7 secs,2020-02-14 11:26.37am,2020-02-14 11:26.30am,0,2116 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.6,-67,0,0,6878,Serial,33.624649,-84.3223305,Started Moving,0,2
LA,8 secs,2020-02-14 11:24.51am,2020-02-14 11:24.43am,0,2116 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.6,-63,0,0,6877,Serial,33.6246516,-84.3223291,,0,2
LA,10 secs,2020-02-14 11:22.53am,2020-02-14 11:22.43am,0,2116 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.6,-66,0,0,6876,Serial,33.6246503,-84.3223318,,1,1
LA,7 secs,2020-02-14 11:21.26am,2020-02-14 11:21.19am,1,2116 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.6,-57,0,0,6875,Serial,33.6246436,-84.3223653,Stopped Moving,0,0
LA,8 secs,2020-02-14 11:21.17am,2020-02-14 11:21.09am,7,2112 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,15,0.6,-56,0,0,6874,Serial,33.6242131,-84.3224686,Started Moving,0,1
LA,17 secs,2020-02-14 11:20.59am,2020-02-14 11:20.42am,0,2112 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-54,0,0,6873,Serial,33.624189,-84.3224954,,0,2
LA,4 secs,2020-02-14 11:18.47am,2020-02-14 11:18.43am,0,2116 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.6,-51,0,0,6872,Serial,33.6241326,-84.3220944,,1,0
LA,5 secs,2020-02-14 11:18.02am,2020-02-14 11:17.57am,1,2116 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,16,0.6,-49,0,0,6871,Serial,33.6241487,-84.3221534,Stopped Moving,4,2
LA,8 secs,2020-02-14 11:16.51am,2020-02-14 11:16.43am,30,Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,12,0.8,-53,0,0,6870,Serial,33.623737,-84.3220341,Moving,19,2
LA,8 secs,2020-02-14 11:14.51am,2020-02-14 11:14.43am,10,Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,16,0.6,-71,0,0,6869,Serial,33.6128365,-84.3354827,Moving,12,1
LA,4 secs,2020-02-14 11:13.02am,2020-02-14 11:12.58am,6,1349 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,11,0.8,-62,0,0,6868,Serial,33.6140663,-84.3436567,Started Moving,1,1
LA,8 secs,2020-02-14 11:12.57am,2020-02-14 11:12.49am,2,Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,12,0.8,-56,0,0,6867,Serial,33.6140878,-84.3437841,Stopped Moving,0,0
LA,9 secs,2020-02-14 11:12.52am,2020-02-14 11:12.43am,13,1347 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,14,0.6,-56,0,0,6866,Serial,33.6141776,-84.3439625,Moving,8,1
LA,6 secs,2020-02-14 11:11.32am,2020-02-14 11:11.26am,9,1207 Forest Pkwy [Ga-331] Morrow GA 30260,+,+,-,-,-,-,-,3,5,12,0.8,-57,0,0,6865,Serial,33.6146832,-84.3496917,Started Moving,0,1
LA,9 secs,2020-02-14 11:10.52am,2020-02-14 11:10.43am,0,Forest Pkwy [Ga-331] Morrow GA 30260,+,+,-,-,-,-,-,3,0,12,0.8,-55,0,0,6864,Serial,33.6147007,-84.3497574,,0,0
LA,6 secs,2020-02-14 11:10.46am,2020-02-14 11:10.40am,5,Forest Pkwy [Ga-331] Morrow GA 30260,+,+,-,-,-,-,-,3,2,12,0.8,-55,0,0,6863,Serial,33.6147288,-84.3497842,Stopped Moving,8,1
LA,14 secs,2020-02-14 11:09.56am,2020-02-14 11:09.42am,0,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,13,0.8,-39,0,0,6862,Serial,33.6179046,-84.3573293,Started Moving,0,0
LA,31 secs,2020-02-14 11:09.46am,2020-02-14 11:09.15am,0,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,11,1,-39,0,0,6861,Serial,33.6178885,-84.3574205,Stopped Moving,4,1
LA,50 secs,2020-02-14 11:09.33am,2020-02-14 11:08.43am,36,871 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,12,0.8,-43,0,0,6860,Serial,33.6190619,-84.3614612,Moving,15,1
LA,5 secs,2020-02-14 11:07.12am,2020-02-14 11:07.07am,0,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.6,-80,0,0,6859,Serial,33.620682,-84.3765339,Started Moving,0,1
LA,9 secs,2020-02-14 11:06.52am,2020-02-14 11:06.43am,3,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.6,-83,0,0,6858,Serial,33.6206766,-84.3765245,Stopped Moving,0,0
LA,4 secs,2020-02-14 11:06.46am,2020-02-14 11:06.42am,6,411 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,13,0.8,-73,0,0,6857,Serial,33.620682,-84.3765446,Moving,8,1
LA,3 secs,2020-02-14 11:05.46am,2020-02-14 11:05.43am,0,4966 Old Dixie Rd [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.6,-76,0,0,6856,Serial,33.6190029,-84.3832354,Started Moving,0,0
LA,8 secs,2020-02-14 11:05.07am,2020-02-14 11:04.59am,2,4968 Old Dixie Rd [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.6,-73,0,0,6855,Serial,33.6189734,-84.383218,Stopped Moving,1,1
LA,9 secs,2020-02-14 11:04.52am,2020-02-14 11:04.43am,26,5004 Old Dixie Rd [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,14,0.6,-74,0,0,6854,Serial,33.6180923,-84.3831925,Moving,8,1
LA,4 secs,2020-02-14 11:03.46am,2020-02-14 11:03.42am,7,5282 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,13,0.8,-71,0,0,6853,Serial,33.6110207,-84.3821317,Started Moving,0,0
LA,5 secs,2020-02-14 11:03.32am,2020-02-14 11:03.27am,7,206 Agnew Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,2,13,0.8,-77,0,0,6852,Serial,33.6109228,-84.3819922,Stopped Moving,1,0
LA,6 secs,2020-02-14 11:03.17am,2020-02-14 11:03.11am,12,266 Agnew Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,5,13,0.8,-79,0,0,6851,Serial,33.6108919,-84.3809314,Started Moving,1,0
LA,8 secs,2020-02-14 11:03.12am,2020-02-14 11:03.04am,1,265 Agnew Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.6,-79,0,0,6850,Serial,33.6108074,-84.3807289,Stopped Moving,0,1
LA,9 secs,2020-02-14 11:02.52am,2020-02-14 11:02.43am,15,287 Agnew Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,8,14,0.8,-83,0,0,6849,Serial,33.6103608,-84.3802434,Moving,1,0
LA,8 secs,2020-02-14 11:02.37am,2020-02-14 11:02.29am,7,5299 Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.6,-75,0,0,6848,Serial,33.6103501,-84.3792536,Started Moving,1,1
LA,6 secs,2020-02-14 11:01.12am,2020-02-14 11:01.06am,0,Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,15,0.6,-80,0,0,6847,Serial,33.61033,-84.3791329,Stopped Moving,0,0
LA,5 secs,2020-02-14 11:01.02am,2020-02-14 11:00.57am,6,5299 Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.8,-79,0,0,6846,Serial,33.6102978,-84.3787601,Started Moving,0,1
LA,3 secs,2020-02-14 11:00.46am,2020-02-14 11:00.43am,0,Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-81,0,0,6845,Serial,33.6104011,-84.3786475,,1,1
LA,7 secs,2020-02-14 10:59.21am,2020-02-14 10:59.14am,6,5299 Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,13,0.8,-72,0,0,6844,Serial,33.6103474,-84.3786367,Stopped Moving,2,1
LA,5 secs,2020-02-14 10:58.51am,2020-02-14 10:58.46am,10,312 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.8,-79,0,0,6843,Serial,33.6090358,-84.3785308,Started Moving,0,0
LA,4 secs,2020-02-14 10:58.47am,2020-02-14 10:58.43am,6,310 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.8,-79,0,0,6842,Serial,33.6089554,-84.3786421,,1,2
LA,3 secs,2020-02-14 10:56.46am,2020-02-14 10:56.43am,1,312 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.8,-76,0,0,6841,Serial,33.6089299,-84.3788245,,1,2
LA,5 secs,2020-02-14 10:54.51am,2020-02-14 10:54.46am,5,312 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,13,0.8,-80,0,0,6840,Serial,33.6090519,-84.3788808,Stopped Moving,0,0
LA,4 secs,2020-02-14 10:54.47am,2020-02-14 10:54.43am,6,306 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,13,0.8,-80,0,0,6839,Serial,33.60906,-84.3789358,Moving,8,2
LA,6 secs,2020-02-14 10:52.49am,2020-02-14 10:52.43am,28,5330 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,14,0.8,-60,0,0,6838,Serial,33.609465,-84.3815858,Moving,18,2
LA,5 secs,2020-02-14 10:50.47am,2020-02-14 10:50.42am,38,5876 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,13,0.8,-52,0,0,6837,Serial,33.5937955,-84.377065,Moving,4,0
LA,9 secs,2020-02-14 10:50.19am,2020-02-14 10:50.10am,7,6034 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.8,-39,0,0,6836,Serial,33.5902697,-84.377128,Started Moving,0,0
LA,7 secs,2020-02-14 10:50.02am,2020-02-14 10:49.55am,1,407 Hilltop Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.8,-43,0,0,6835,Serial,33.5901142,-84.3772205,Stopped Moving,4,1
LA,9 secs,2020-02-14 10:49.23am,2020-02-14 10:49.14am,9,6188 Old Dixie Hwy [Us-19/Us-41/Ga-3] Jonesboro GA 30236,+,+,-,-,-,-,-,3,5,15,0.6,-36,0,0,6834,Serial,33.5868687,-84.3781499,Started Moving,0,1
LA,8 secs,2020-02-14 10:48.54am,2020-02-14 10:48.46am,3,6192 Old Dixie Hwy [Us-19/Us-41/Ga-3] Jonesboro GA 30236,+,+,-,-,-,-,-,3,2,12,1,-52,0,0,6833,Serial,33.5867024,-84.3781298,Stopped Moving,0,0
LA,5 secs,2020-02-14 10:48.48am,2020-02-14 10:48.43am,9, Forest Park GA 30297,+,+,-,-,-,-,-,3,8,11,1,-52,0,0,6832,Serial,33.5866568,-84.3780882,Moving,24,2
LA,32 secs,2020-02-14 10:47.15am,2020-02-14 10:46.43am,46,I-75 [I-75/Ga-401] Morrow GA 30260,+,+,-,-,-,-,-,3,8,12,0.8,-77,0,0,6831,Serial,33.5796039,-84.3540583,Moving,32,2
LA,6 secs,2020-02-14 10:44.49am,2020-02-14 10:44.43am,60,I-75 [I-75/Ga-401] Morrow GA 30260,+,+,-,-,-,-,-,3,8,13,0.8,-60,0,0,6830,Serial,33.5676695,-84.3240444,Moving,30,2
LA,5 secs,2020-02-14 10:42.48am,2020-02-14 10:42.43am,56,I-75 [I-75/Ga-401] Jonesboro GA 30236,+,+,-,-,-,-,-,3,8,10,1.2,-57,0,0,6829,Serial,33.5537622,-84.2960167,Moving,29,2
LA,28 secs,2020-02-14 10:41.11am,2020-02-14 10:40.43am,55,I-75 [I-75/Ga-401] Stockbridge GA 30281,+,+,-,-,-,-,-,3,8,12,1,-62,0,0,6828,Serial,33.5431179,-84.2681619,Moving,33,2
LA,5 secs,2020-02-14 10:38.48am,2020-02-14 10:38.43am,61,I-75 [I-75/Ga-401] Stockbridge GA 30281,+,+,-,-,-,-,-,3,8,12,0.8,-77,0,0,6827,Serial,33.5197853,-84.2469067,Moving,32,2
LA,17 secs,2020-02-14 10:37.00am,2020-02-14 10:36.43am,71,I-75 [I-75/Ga-401] McDonough GA 30253,+,+,-,-,-,-,-,3,8,13,0.8,-66,0,0,6826,Serial,33.4985328,-84.2233435,Moving,32,2
LA,"1 min, 2 secs",2020-02-14 10:35.45am,2020-02-14 10:34.43am,58,I-75 [I-75/Ga-401] McDonough GA 30253,+,+,-,-,-,-,-,3,8,12,1,-58,0,0,6825,Serial,33.4709409,-84.2134207,Moving,33,2
LA,4 secs,2020-02-14 10:32.46am,2020-02-14 10:32.42am,63,I-75 [I-75/Ga-401] McDonough GA 30253,+,+,-,-,-,-,-,3,8,11,1.3,-39,0,0,6824,Serial,33.4454385,-84.1979122,Moving,25,2
LA,5 secs,2020-02-14 10:30.48am,2020-02-14 10:30.43am,14,Hampton-Mcdonough Rd [Ga-20/Ga-81] McDonough GA 30253,+,+,-,-,-,-,-,3,8,14,0.8,-45,0,0,6823,Serial,33.4278673,-84.1811671,Moving,6,1
LA,4 secs,2020-02-14 10:29.32am,2020-02-14 10:29.28am,6,1393 Hampton-Mcdonough Rd [Ga-20] McDonough GA 30253,+,+,-,-,-,-,-,3,5,15,0.8,-30,0,0,6822,Serial,33.4237153,-84.1849987,Started Moving,0,1
LA,5 secs,2020-02-14 10:28.48am,2020-02-14 10:28.43am,0,Hampton-Mcdonough Rd [Ga-20] McDonough GA 30253,+,+,-,-,-,-,-,3,0,15,0.8,-42,0,0,6821,Serial,33.4236952,-84.1850242,,0,0
LA,5 secs,2020-02-14 10:28.17am,2020-02-14 10:28.12am,3,Hampton-Mcdonough Rd [Ga-20] McDonough GA 30253,+,+,-,-,-,-,-,3,2,15,0.8,-42,0,0,6820,Serial,33.423663,-84.1850885,Stopped Moving,3,1
LA,8 secs,2020-02-14 10:27.39am,2020-02-14 10:27.31am,9,1465 Hampton-Mcdonough Rd [Ga-20] McDonough GA 30253,+,+,-,-,-,-,-,3,5,14,0.8,-41,0,0,6819,Serial,33.4221019,-84.1870291,Started Moving,0,0
LA,5 secs,2020-02-14 10:27.17am,2020-02-14 10:27.12am,1,1475 Hampton-Mcdonough Rd [Ga-20] McDonough GA 30253,+,+,-,-,-,-,-,3,2,16,0.6,-35,0,0,6818,Serial,33.4219759,-84.1871887,Stopped Moving,2,1
