G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,5 secs,2020-03-06 10:40.35am,2020-03-06 10:40.30am,0,5290 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.8,-67,0,0,2656,Serial,33.6089218,-84.3802139,,0,2
LA,4 secs,2020-03-06 10:38.35am,2020-03-06 10:38.31am,0,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-69,0,0,2655,Serial,33.6088964,-84.3801321,,0,2
LA,4 secs,2020-03-06 10:36.35am,2020-03-06 10:36.31am,0,5290 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.8,-68,0,0,2654,Serial,33.6089379,-84.3801455,,0,4
LA,9 secs,2020-03-06 10:34.40am,2020-03-06 10:34.31am,0,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.8,-78,0,0,2653,Serial,33.6089044,-84.3801374,,0,4
LA,40 secs,2020-03-06 10:33.09am,2020-03-06 10:32.29am,0,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.8,-80,0,0,2652,Serial,33.6089151,-84.3801482,,0,3
LA,9 secs,2020-03-06 10:31.06am,2020-03-06 10:30.57am,2,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.8,-81,0,0,2651,Serial,33.6089138,-84.3801415,Stopped Moving,2,0
LA,9 secs,2020-03-06 10:30.25am,2020-03-06 10:30.16am,15,283 Agnew Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,8,14,0.8,-80,0,0,2650,Serial,33.6103729,-84.3803547,Moving,5,1
LA,6 secs,2020-03-06 10:29.10am,2020-03-06 10:29.04am,7,5290 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,18,0.6,-72,0,0,2649,Serial,33.6108772,-84.3820861,Started Moving,0,1
LA,8 secs,2020-03-06 10:28.40am,2020-03-06 10:28.32am,2,5297 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,18,0.6,-67,0,0,2648,Serial,33.6109469,-84.3821357,Stopped Moving,1,0
LA,9 secs,2020-03-06 10:28.25am,2020-03-06 10:28.16am,30,Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,19,0.6,-71,0,0,2647,Serial,33.6119648,-84.3824441,Moving,9,2
LA,2 secs,2020-03-06 10:27.10am,2020-03-06 10:27.08am,7,216 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,17,0.6,-65,0,0,2646,Serial,33.6199028,-84.3830865,Started Moving,0,0
LA,2 secs,2020-03-06 10:27.05am,2020-03-06 10:27.03am,0,216 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,18,0.6,-65,0,0,2645,Serial,33.6199175,-84.3830141,Stopped Moving,6,0
LA,6 secs,2020-03-06 10:26.25am,2020-03-06 10:26.19am,38,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,17,0.6,-69,0,0,2644,Serial,33.6207115,-84.37701,Moving,15,3
LA,7 secs,2020-03-06 10:24.48am,2020-03-06 10:24.41am,6,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,18,0.6,-69,0,0,2643,Serial,33.6190995,-84.3614304,Started Moving,0,0
LA,5 secs,2020-03-06 10:24.37am,2020-03-06 10:24.32am,1,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,18,0.6,-72,0,0,2642,Serial,33.6190686,-84.3614116,Stopped Moving,1,0
LA,7 secs,2020-03-06 10:24.23am,2020-03-06 10:24.16am,28,916 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,18,0.6,-59,0,0,2641,Serial,33.6187816,-84.3603387,Moving,4,1
LA,5 secs,2020-03-06 10:23.52am,2020-03-06 10:23.47am,3,4999 Phillips Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,5,17,0.6,-53,0,0,2640,Serial,33.6181245,-84.357108,Started Moving,0,0
LA,9 secs,2020-03-06 10:23.38am,2020-03-06 10:23.29am,1,4997 Phillips Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,2,19,0.6,-53,0,0,2639,Serial,33.6181714,-84.3570932,Stopped Moving,1,0
LA,8 secs,2020-03-06 10:23.12am,2020-03-06 10:23.04am,9,4953 Phillips Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,5,19,0.6,-60,0,0,2638,Serial,33.6192698,-84.3564683,Started Moving,0,1
LA,6 secs,2020-03-06 10:22.58am,2020-03-06 10:22.52am,1,1035 Main St [Ga-160] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,15,0.6,-55,0,0,2637,Serial,33.6192269,-84.3561303,Stopped Moving,3,0
LA,7 secs,2020-03-06 10:22.23am,2020-03-06 10:22.16am,21,1124 Main St [Ga-160] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,15,0.8,-51,0,0,2636,Serial,33.6186851,-84.3530404,Moving,5,1
LA,41 secs,2020-03-06 10:21.52am,2020-03-06 10:21.11am,7,1300 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,15,0.6,-54,0,0,2635,Serial,33.6163891,-84.3496769,Started Moving,0,0
LA,49 secs,2020-03-06 10:21.49am,2020-03-06 10:21.00am,3,1300 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,18,0.6,-52,0,0,2634,Serial,33.6163569,-84.3496018,Stopped Moving,5,1
