G,"Point Latency","Time Received","Time Captured",MPH,Address,I0,"Engine On",I1,I2,I3,I4,I5,GPS,"Event Code",Sat,HDOP,RSSI,C,F,Seq,Index,"Lat, Lon","Triggered By","Δ Odo hm","Δ Eng min"
"LA","9 secs","2020-03-12 6:18.42pm","2020-03-12 6:18.33pm",2,"663 Country Ln S Lamoille NV 89828","+","+","-","-","-","-","-",3,37,15,"0.8","-72",0,0,608,"Serial","40.7278336,-115.4783157","Ignition On",0,0
"LA","7 secs","2020-03-12 5:15.30pm","2020-03-12 5:15.23pm",0,"663 Country Ln S Lamoille NV 89828","-","-","-","-","-","-","-",3,0,16,"0.6","-73",0,0,607,"Serial","40.7277088,-115.4782473","",0,0
"LA","7 secs","2020-03-12 5:13.30pm","2020-03-12 5:13.23pm",0,"663 Country Ln S Lamoille NV 89828","-","-","-","-","-","-","-",3,0,17,"0.6","-76",0,0,606,"Serial","40.7276981,-115.478254","",0,0
"LA","8 secs","2020-03-12 5:11.30pm","2020-03-12 5:11.22pm",0,"668 Country Ln S Lamoille NV 89828","-","-","-","-","-","-","-",3,38,16,"0.6","-83",0,0,605,"Serial","40.7277263,-115.4782352","Ignition Off",0,0
"LA","10 secs","2020-03-12 5:11.05pm","2020-03-12 5:10.55pm",0,"668 Country Ln S Lamoille NV 89828","+","+","-","-","-","-","-",3,0,15,"0.6","-78",0,0,604,"Serial","40.7277236,-115.4782352","",0,1
"LA","6 secs","2020-03-12 5:10.50pm","2020-03-12 5:10.44pm",0,"663 Country Ln S Lamoille NV 89828","+","+","-","-","-","-","-",3,2,15,"0.6","-74",0,0,603,"Serial","40.7277061,-115.4782446","Stopped Moving",3,0
"LA","8 secs","2020-03-12 5:10.10pm","2020-03-12 5:10.02pm",25,"1127 Lamoille Hwy [Nv-227] Lamoille NV 89828","+","+","-","-","-","-","-",3,3,17,"0.6","-79",0,0,602,"Serial","40.7271603,-115.4811682","Roll",2,0
"LA","7 secs","2020-03-12 5:09.55pm","2020-03-12 5:09.48pm",10,"1188 Lamoille Hwy [Nv-227] Lamoille NV 89828","+","+","-","-","-","-","-",3,5,17,"0.6","-73",0,0,601,"Serial","40.7266976,-115.4826837","Started Moving",0,1
"LA","10 secs","2020-03-12 5:09.05pm","2020-03-12 5:08.55pm",1,"870 Woodside Ln Lamoille NV 89828","+","+","-","-","-","-","-",3,0,17,"0.6","-70",0,0,600,"Serial","40.7269712,-115.483031","",0,0
"LA","11 secs","2020-03-12 5:09.05pm","2020-03-12 5:08.54pm",1,"870 Woodside Ln Lamoille NV 89828","+","+","-","-","-","-","-",3,37,17,"0.6","-70",0,0,599,"Serial","40.7269712,-115.483031","Ignition On",0,0
"LA","6 secs","2020-03-12 5:06.10pm","2020-03-12 5:06.04pm",0,"Woodside Ln Lamoille NV 89828","-","-","-","-","-","-","-",3,0,16,"0.6","-61",0,0,598,"Serial","40.7270128,-115.4830645","",0,0
"LA","6 secs","2020-03-12 5:04.10pm","2020-03-12 5:04.04pm",0,"Woodside Ln Lamoille NV 89828","-","-","-","-","-","-","-",3,0,14,"0.6","-61",0,0,597,"Serial","40.7270115,-115.4830726","",0,0
"LA","7 secs","2020-03-12 5:02.10pm","2020-03-12 5:02.03pm",0,"Woodside Ln Lamoille NV 89828","-","-","-","-","-","-","-",3,38,17,"0.6","-61",0,0,596,"Serial","40.7270034,-115.4830726","Ignition Off",0,1
"LA","6 secs","2020-03-12 5:01.25pm","2020-03-12 5:01.19pm",1,"Woodside Ln Lamoille NV 89828","+","+","-","-","-","-","-",3,2,17,"0.6","-71",0,0,595,"Serial","40.7270155,-115.4830672","Stopped Moving",1,0
"LA","7 secs","2020-03-12 5:01.05pm","2020-03-12 5:00.58pm",18,"Lamoille Hwy [Nv-227] Lamoille NV 89828","+","+","-","-","-","-","-",3,8,16,"0.6","-74",0,0,594,"Serial","40.726522,-115.4832603","Moving",28,3
"LA","6 secs","2020-03-12 4:59.05pm","2020-03-12 4:58.59pm",63,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,8,17,"0.6","-59",0,0,593,"Serial","40.722445,-115.5147803","Moving",35,3
"LA","9 secs","2020-03-12 4:57.00pm","2020-03-12 4:56.51pm",64,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,8,17,"0.6","-64",0,0,592,"Serial","40.7253042,-115.5553219","Moving",32,2
"LA","9 secs","2020-03-12 4:55.00pm","2020-03-12 4:54.51pm",63,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,8,17,"0.6","-64",0,0,591,"Serial","40.7222894,-115.5927092","Moving",31,2
"LA","9 secs","2020-03-12 4:53.00pm","2020-03-12 4:52.51pm",24,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,8,17,"0.6","-70",0,0,590,"Serial","40.7383585,-115.618504","Moving",26,2
"LA","8 secs","2020-03-12 4:51.00pm","2020-03-12 4:50.52pm",60,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,8,16,"0.6","-66",0,0,589,"Serial","40.758396,-115.6345342","Moving",27,2
"LA","8 secs","2020-03-12 4:49.00pm","2020-03-12 4:48.52pm",41,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,8,13,"0.8","-56",0,0,588,"Serial","40.7781746,-115.6515287","Moving",21,1
"LA","7 secs","2020-03-12 4:47.30pm","2020-03-12 4:47.23pm",35,"14905 Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,3,17,"0.6","-41",0,0,587,"Serial","40.785037,-115.6744214","Roll",2,1
"LA","21 secs","2020-03-12 4:47.29pm","2020-03-12 4:47.08pm",10,"258 Spring Valley Pkwy Spring Creek NV 89815","+","+","-","-","-","-","-",3,5,16,"0.6","-37",0,0,586,"Serial","40.7855359,-115.6760911","Started Moving",0,0
"LA","9 secs","2020-03-12 4:47.00pm","2020-03-12 4:46.51pm",0,"258 Spring Valley Pkwy Spring Creek NV 89815","+","+","-","-","-","-","-",3,0,16,"0.6","-32",0,0,585,"Serial","40.7857451,-115.6760589","",0,1
"LA","7 secs","2020-03-12 4:46.15pm","2020-03-12 4:46.08pm",0,"259 Spring Valley Pkwy Spring Creek NV 89815","+","+","-","-","-","-","-",3,2,16,"0.6","-41",0,0,584,"Serial","40.7857626,-115.6760911","Stopped Moving",1,0
"LA","8 secs","2020-03-12 4:46.00pm","2020-03-12 4:45.52pm",7,"265 Spring Valley Pkwy Spring Creek NV 89815","+","+","-","-","-","-","-",3,5,17,"0.6","-39",0,0,583,"Serial","40.7865686,-115.6758215","Started Moving",0,0
"LA","6 secs","2020-03-12 4:45.30pm","2020-03-12 4:45.24pm",3,"265 Spring Valley Pkwy Spring Creek NV 89815","+","+","-","-","-","-","-",3,2,17,"0.6","-43",0,0,582,"Serial","40.7867644,-115.6758725","Stopped Moving",1,1
"LA","5 secs","2020-03-12 4:45.05pm","2020-03-12 4:45.00pm",7,"564 Spring Valley Ct Spring Creek NV 89815","+","+","-","-","-","-","-",3,5,16,"0.6","-43",0,0,581,"Serial","40.7865941,-115.6769239","Started Moving",1,0
"LA","8 secs","2020-03-12 4:45.00pm","2020-03-12 4:44.52pm",1,"259 Spring Valley Pkwy Spring Creek NV 89815","+","+","-","-","-","-","-",3,0,17,"0.6","-43",0,0,580,"Serial","40.7864291,-115.6769614","",0,0
"LA","9 secs","2020-03-12 4:45.00pm","2020-03-12 4:44.51pm",0,"259 Spring Valley Pkwy Spring Creek NV 89815","+","+","-","-","-","-","-",3,37,17,"0.6","-43",0,0,579,"Serial","40.7864237,-115.6769614","Ignition On",0,0
"LA","8 secs","2020-03-12 3:22.44pm","2020-03-12 3:22.36pm",0,"564 Spring Valley Ct Spring Creek NV 89815","-","-","-","-","-","-","-",3,0,19,"0.6","-42",0,0,578,"Serial","40.7864653,-115.6769869","",0,0
"LA","3 secs","2020-03-12 3:20.39pm","2020-03-12 3:20.36pm",0,"259 Spring Valley Pkwy Spring Creek NV 89815","-","-","-","-","-","-","-",3,0,18,"0.6","-42",0,0,577,"Serial","40.7864009,-115.6769641","",0,0
"LA","3 secs","2020-03-12 3:18.39pm","2020-03-12 3:18.36pm",0,"259 Spring Valley Pkwy Spring Creek NV 89815","-","-","-","-","-","-","-",3,38,17,"0.6","-49",0,0,576,"Serial","40.7864103,-115.6769601","Ignition Off",0,1
"LA","7 secs","2020-03-12 3:17.14pm","2020-03-12 3:17.07pm",0,"259 Spring Valley Pkwy Spring Creek NV 89815","+","+","-","-","-","-","-",3,2,18,"0.6","-47",0,0,575,"Serial","40.786295,-115.6769963","Stopped Moving",1,1
"LA","5 secs","2020-03-12 3:16.45pm","2020-03-12 3:16.40pm",13,"259 Spring Valley Pkwy Spring Creek NV 89815","+","+","-","-","-","-","-",3,8,18,"0.6","-47",0,0,574,"Serial","40.7862373,-115.6762574","Moving",2,0
"LA","8 secs","2020-03-12 3:16.19pm","2020-03-12 3:16.11pm",9,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,5,17,"0.6","-36",0,0,573,"Serial","40.7854943,-115.676311","Started Moving",0,0
"LA","7 secs","2020-03-12 3:16.09pm","2020-03-12 3:16.02pm",0,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,2,18,"0.6","-44",0,0,572,"Serial","40.7855198,-115.6764545","Stopped Moving",18,2
"LA","5 secs","2020-03-12 3:14.44pm","2020-03-12 3:14.39pm",67,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,8,16,"0.6","-60",0,0,571,"Serial","40.7882946,-115.6972376","Moving",30,2
"LA","5 secs","2020-03-12 3:12.44pm","2020-03-12 3:12.39pm",48,"Lamoille Hwy [Nv-227] Spring Creek NV 89815","+","+","-","-","-","-","-",3,8,16,"0.6","-70",0,0,570,"Serial","40.8079686,-115.7207042","Moving",31,2
"LA","3 secs","2020-03-12 3:10.24pm","2020-03-12 3:10.21pm",48,"2070 Lamoille Hwy [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,8,17,"0.6","-44",0,0,569,"Serial","40.8336212,-115.7330116","Moving",8,1
"LA","4 secs","2020-03-12 3:09.39pm","2020-03-12 3:09.35pm",9,"Lamoille Hwy [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,5,13,"0.6","-46",0,0,568,"Serial","40.8327938,-115.7416416","Started Moving",1,1
"LA","3 secs","2020-03-12 3:09.09pm","2020-03-12 3:09.06pm",9,"1501 Lamoille Hwy [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,2,18,"0.6","-44",0,0,567,"Serial","40.8327844,-115.7417891","Stopped Moving",8,1
"LA","6 secs","2020-03-12 3:08.09pm","2020-03-12 3:08.03pm",30,"764 S 5th St [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,8,18,"0.6","-54",0,0,566,"Serial","40.8275889,-115.7485053","Moving",5,0
"LA","7 secs","2020-03-12 3:07.29pm","2020-03-12 3:07.22pm",26,"546 S 5th St [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,3,16,"0.6","-53",0,0,565,"Serial","40.8268218,-115.7545349","Roll",2,1
"LA","8 secs","2020-03-12 3:07.14pm","2020-03-12 3:07.06pm",7,"482 S 5th St [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,5,16,"0.6","-56",0,0,564,"Serial","40.8276426,-115.7558975","Started Moving",0,0
"LA","6 secs","2020-03-12 3:06.49pm","2020-03-12 3:06.43pm",0,"438 S 5th St [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,2,16,"0.6","-46",0,0,563,"Serial","40.8277619,-115.7560705","Stopped Moving",0,0
"LA","7 secs","2020-03-12 3:06.38pm","2020-03-12 3:06.31pm",9,"430 S 5th St [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,5,17,"0.6","-57",0,0,562,"Serial","40.8279832,-115.7564286","Started Moving",1,1
"LA","6 secs","2020-03-12 3:06.08pm","2020-03-12 3:06.02pm",0," Elko NV 89801","+","+","-","-","-","-","-",3,0,14,"0.6","-62",0,0,561,"Serial","40.8281723,-115.7567625","",0,0
"LA","7 secs","2020-03-12 3:06.08pm","2020-03-12 3:06.01pm",0," Elko NV 89801","+","+","-","-","-","-","-",3,37,14,"0.6","-62",0,0,560,"Serial","40.8281723,-115.7567625","Ignition On",0,0
"LA","5 secs","2020-03-12 3:00.13pm","2020-03-12 3:00.08pm",0,"430 S 5th St [Nv-227] Elko NV 89801","-","-","-","-","-","-","-",3,0,16,"0.6","-57",0,0,559,"Serial","40.8281348,-115.7567116","",0,0
"LA","5 secs","2020-03-12 2:58.13pm","2020-03-12 2:58.08pm",0,"430 S 5th St [Nv-227] Elko NV 89801","-","-","-","-","-","-","-",3,0,15,"0.6","-42",0,0,558,"Serial","40.8281535,-115.7567303","",0,0
"LA","5 secs","2020-03-12 2:56.13pm","2020-03-12 2:56.08pm",0,"430 S 5th St [Nv-227] Elko NV 89801","-","-","-","-","-","-","-",3,38,16,"0.6","-58",0,0,557,"Serial","40.8281401,-115.7567384","Ignition Off",0,0
"LA","5 secs","2020-03-12 2:55.38pm","2020-03-12 2:55.33pm",0," Elko NV 89801","+","+","-","-","-","-","-",3,0,17,"0.6","-60",0,0,556,"Serial","40.8281254,-115.7567558","",0,1
"LA","5 secs","2020-03-12 2:55.23pm","2020-03-12 2:55.18pm",0," Elko NV 89801","+","+","-","-","-","-","-",3,2,16,"0.6","-49",0,0,555,"Serial","40.8281294,-115.7567545","Stopped Moving",5,1
"LA","8 secs","2020-03-12 2:54.33pm","2020-03-12 2:54.25pm",10,"5th St [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,5,15,"0.6","-61",0,0,554,"Serial","40.8313615,-115.7613276","Started Moving",0,0
"LA","6 secs","2020-03-12 2:54.23pm","2020-03-12 2:54.17pm",2,"261 5th St [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,2,15,"0.6","-61",0,0,553,"Serial","40.8315063,-115.761557","Stopped Moving",2,0
"LA","9 secs","2020-03-12 2:53.58pm","2020-03-12 2:53.49pm",9,"397 5th St [Nv-227] Elko NV 89801","+","+","-","-","-","-","-",3,5,17,"0.6","-62",0,0,552,"Serial","40.8324464,-115.7631113","Started Moving",1,1
"LA","12 secs","2020-03-12 2:53.43pm","2020-03-12 2:53.31pm",0,"500 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","+","+","-","-","-","-","-",3,0,14,"0.6","-64",0,0,551,"Serial","40.8328327,-115.7629262","",0,0
"LA","13 secs","2020-03-12 2:53.08pm","2020-03-12 2:52.55pm",0,"505 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","+","+","-","-","-","-","-",3,2,14,"0.6","-64",0,0,550,"Serial","40.8328461,-115.762945","Stopped Moving",3,2
"LA","10 secs","2020-03-12 2:52.28pm","2020-03-12 2:52.18pm",24,"837 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","+","+","-","-","-","-","-",3,3,14,"0.6","-63",0,0,549,"Serial","40.8353687,-115.7599892","Roll",2,0
"LA","11 secs","2020-03-12 2:52.08pm","2020-03-12 2:51.57pm",10,"927 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","+","+","-","-","-","-","-",3,5,17,"0.6","-55",0,0,548,"Serial","40.8363785,-115.7587943","Started Moving",1,1
"LA","9 secs","2020-03-12 2:51.43pm","2020-03-12 2:51.34pm",3,"368 10th St Elko NV 89801","+","+","-","-","-","-","-",3,0,13,"0.8","-51",0,0,547,"Serial","40.8362994,-115.7581385","",0,0
"LA","10 secs","2020-03-12 2:51.43pm","2020-03-12 2:51.33pm",3,"368 10th St Elko NV 89801","+","+","-","-","-","-","-",3,37,13,"0.8","-51",0,0,546,"Serial","40.8363142,-115.7581197","Ignition On",0,0
"LA","7 secs","2020-03-12 2:20.27pm","2020-03-12 2:20.20pm",0,"1032 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","-","-","-","-","-","-","-",3,0,17,"0.6","-59",0,0,545,"Serial","40.8365864,-115.7578502","",0,0
"LA","7 secs","2020-03-12 2:18.27pm","2020-03-12 2:18.20pm",0,"1032 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","-","-","-","-","-","-","-",3,0,15,"0.6","-51",0,0,544,"Serial","40.8365784,-115.7577818","",0,0
"LA","7 secs","2020-03-12 2:16.27pm","2020-03-12 2:16.20pm",0,"1032 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","-","-","-","-","-","-","-",3,38,13,"0.8","-63",0,0,543,"Serial","40.8365784,-115.7577911","Ignition Off",1,1
"LA","11 secs","2020-03-12 2:14.57pm","2020-03-12 2:14.46pm",1,"1032 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","+","+","-","-","-","-","-",3,0,16,"0.6","-45",0,0,542,"Serial","40.836742,-115.7576758","",0,0
"LA","12 secs","2020-03-12 2:14.57pm","2020-03-12 2:14.45pm",1,"1032 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","+","+","-","-","-","-","-",3,37,16,"0.6","-45",0,0,541,"Serial","40.8367406,-115.7576718","Ignition On",0,0
"LA","5 secs","2020-03-12 1:55.21pm","2020-03-12 1:55.16pm",0,"1084 Idaho St [I-80-Bl/Nv-535] Elko NV 89801","-","-","-","-","-","-","-",3,0,16,"0.6","-54",0,0,540,"Serial","40.836805,-115.7575833","",0,0
