G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,"Lat, Lon",Triggered By,Δ Odo hm,Δ Eng min
LA,8 secs,2020-02-14 6:17.10am,2020-02-14 6:17.02am,72,I-75 [I-75/Ga-401] Arabi GA 31712,+,+,-,-,-,-,-,3,8,17,0.6,-67,0,0,1893,Serial,"31.8296301,-83.712215",Moving,39,2
LA,7 secs,2020-02-14 6:15.10am,2020-02-14 6:15.03am,74,I-75 [I-75/Ga-401] Ashburn GA 31714,+,+,-,-,-,-,-,3,8,16,0.6,-64,0,0,1892,Serial,"31.7966483,-83.6980356",Moving,40,2
LA,7 secs,2020-02-14 6:13.10am,2020-02-14 6:13.03am,72,I-75 [I-75/Ga-401] Ashburn GA 31714,+,+,-,-,-,-,-,3,8,15,0.6,-68,0,0,1891,Serial,"31.7667672,-83.6751898",Moving,39,2
LA,7 secs,2020-02-14 6:11.10am,2020-02-14 6:11.03am,72,I-75 [I-75/Ga-401] Ashburn GA 31714,+,+,-,-,-,-,-,3,8,15,0.6,-47,0,0,1890,Serial,"31.73689,-83.6523575",Moving,40,2
LA,7 secs,2020-02-14 6:09.10am,2020-02-14 6:09.03am,74,I-75 [I-75/Ga-401] Ashburn GA 31714,+,+,-,-,-,-,-,3,8,13,0.8,-56,0,0,1889,Serial,"31.705008,-83.6340501",Moving,40,2
LA,26 secs,2020-02-14 6:07.29am,2020-02-14 6:07.03am,72,I-75 [I-75/Ga-401] Sycamore GA 31790,+,+,-,-,-,-,-,3,8,10,1,-63,0,0,1888,Serial,"31.6739158,-83.6142044",Moving,40,2
LA,7 secs,2020-02-14 6:05.10am,2020-02-14 6:05.03am,72,I-75 [I-75/Ga-401] Sycamore GA 31790,+,+,-,-,-,-,-,3,8,13,0.8,-60,0,0,1887,Serial,"31.6444624,-83.590601",Moving,39,2
LA,6 secs,2020-02-14 6:03.09am,2020-02-14 6:03.03am,72,I-75 [I-75/Ga-401] Sycamore GA 31790,+,+,-,-,-,-,-,3,8,16,0.6,-40,0,0,1886,Serial,"31.6148656,-83.5673462",Moving,40,2
LA,7 secs,2020-02-14 6:01.09am,2020-02-14 6:01.02am,69,I-75 [I-75/Ga-401] Chula GA 31733,+,+,-,-,-,-,-,3,8,14,0.8,-57,0,0,1885,Serial,"31.5814131,-83.5530165",Moving,39,2
LA,6 secs,2020-02-14 5:59.09am,2020-02-14 5:59.03am,72,I-75 [I-75/Ga-401] Chula GA 31733,+,+,-,-,-,-,-,3,8,14,0.8,-54,0,0,1884,Serial,"31.5504135,-83.5343846",Moving,39,2
LA,7 secs,2020-02-14 5:57.09am,2020-02-14 5:57.02am,72,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,13,0.8,-86,0,0,1883,Serial,"31.5182377,-83.5172453",Moving,40,2
LA,"1 min, 5 secs",2020-02-14 5:56.07am,2020-02-14 5:55.02am,72,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,15,0.8,-48,0,0,1882,Serial,"31.4829988,-83.5163373",Moving,39,2
LA,7 secs,2020-02-14 5:53.09am,2020-02-14 5:53.02am,72,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,16,0.6,-48,0,0,1881,Serial,"31.4516062,-83.5305343",Moving,39,2
LA,7 secs,2020-02-14 5:51.09am,2020-02-14 5:51.02am,74,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,13,0.8,-64,0,0,1880,Serial,"31.4226665,-83.5081351",Moving,40,2
LA,6 secs,2020-02-14 5:49.09am,2020-02-14 5:49.03am,72,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,14,0.8,-54,0,0,1879,Serial,"31.3883007,-83.4974868",Moving,40,2
LA,7 secs,2020-02-14 5:47.09am,2020-02-14 5:47.02am,74,I-75 [I-75/Ga-401] Lenox GA 31637,+,+,-,-,-,-,-,3,8,15,0.8,-54,0,0,1878,Serial,"31.3534065,-83.4886797",Moving,40,2
LA,6 secs,2020-02-14 5:45.08am,2020-02-14 5:45.02am,72,I-75 [I-75/Ga-401] Lenox GA 31637,+,+,-,-,-,-,-,3,8,15,0.8,-64,0,0,1877,Serial,"31.3185392,-83.4797225",Moving,39,2
LA,7 secs,2020-02-14 5:43.09am,2020-02-14 5:43.02am,72,I-75 [I-75/Ga-401] Lenox GA 31637,+,+,-,-,-,-,-,3,8,15,0.8,-80,0,0,1876,Serial,"31.283252,-83.475329",Moving,40,2
LA,7 secs,2020-02-14 5:41.09am,2020-02-14 5:41.02am,72,I-75 [I-75/Ga-401] Lenox GA 31637,+,+,-,-,-,-,-,3,8,16,0.8,-74,0,0,1875,Serial,"31.2482331,-83.467261",Moving,40,2
LA,6 secs,2020-02-14 5:39.09am,2020-02-14 5:39.03am,72,I-75 [I-75/Ga-401] Sparks GA 31647,+,+,-,-,-,-,-,3,8,15,0.8,-67,0,0,1874,Serial,"31.2131713,-83.4595255",Moving,39,2
LA,7 secs,2020-02-14 5:37.09am,2020-02-14 5:37.02am,69,I-75 [I-75/Ga-401] Sparks GA 31647,+,+,-,-,-,-,-,3,8,16,0.8,-51,0,0,1873,Serial,"31.178159,-83.4520354",Moving,39,2
LA,7 secs,2020-02-14 5:35.09am,2020-02-14 5:35.02am,72,I-75 [I-75/Ga-401] Adel GA 31620,+,+,-,-,-,-,-,3,8,15,0.8,-59,0,0,1872,Serial,"31.1441741,-83.4418537",Moving,39,2
LA,47 secs,2020-02-14 5:33.50am,2020-02-14 5:33.03am,67,I-75 [I-75/Ga-401] Adel GA 31620,+,+,-,-,-,-,-,3,8,17,0.6,-62,0,0,1871,Serial,"31.1115665,-83.4270949",Moving,40,2
LA,6 secs,2020-02-14 5:31.09am,2020-02-14 5:31.03am,72,I-75 [I-75/Ga-401] Adel GA 31620,+,+,-,-,-,-,-,3,8,16,0.8,-42,0,0,1870,Serial,"31.0793612,-83.4101353",Moving,39,2
LA,7 secs,2020-02-14 5:29.09am,2020-02-14 5:29.02am,68,I-75 [I-75/Ga-401] Hahira GA 31632,+,+,-,-,-,-,-,3,8,17,0.6,-60,0,0,1869,Serial,"31.0463955,-83.3972754",Moving,38,2
LA,7 secs,2020-02-14 5:27.09am,2020-02-14 5:27.02am,72,I-75 [I-75/Ga-401] Hahira GA 31632,+,+,-,-,-,-,-,3,8,16,0.6,-51,0,0,1868,Serial,"31.0131495,-83.393818",Moving,39,2
LA,7 secs,2020-02-14 5:25.09am,2020-02-14 5:25.02am,72,I-75 [I-75/Us-41/Ga-401/Ga-7] Hahira GA 31632,+,+,-,-,-,-,-,3,8,14,0.6,-56,0,0,1867,Serial,"30.9789098,-83.3838228",Moving,39,2
LA,7 secs,2020-02-14 5:23.09am,2020-02-14 5:23.02am,71,I-75 [I-75/Us-41/Ga-401/Ga-7] Hahira GA 31632,+,+,-,-,-,-,-,3,8,14,0.6,-52,0,0,1866,Serial,"30.9449624,-83.3734091",Moving,39,2
LA,5 secs,2020-02-14 5:21.08am,2020-02-14 5:21.03am,72,I-75 [I-75/Us-41/Ga-401/Ga-7] Hahira GA 31632,+,+,-,-,-,-,-,3,8,15,0.6,-55,0,0,1865,Serial,"30.9114321,-83.3631161",Moving,35,2
LA,6 secs,2020-02-14 5:19.08am,2020-02-14 5:19.02am,63,I-75 [I-75/Ga-401] Valdosta GA 31602,+,+,-,-,-,-,-,3,8,16,0.6,-64,0,0,1864,Serial,"30.882593,-83.3472683",Moving,37,2
LA,6 secs,2020-02-14 5:17.08am,2020-02-14 5:17.02am,72,I-75 [I-75/Ga-401] Valdosta GA 31602,+,+,-,-,-,-,-,3,8,15,0.6,-43,0,0,1863,Serial,"30.852162,-83.33318",Moving,38,2
LA,6 secs,2020-02-14 5:15.08am,2020-02-14 5:15.02am,74,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,15,0.6,-52,0,0,1862,Serial,"30.8208217,-83.3178311",Moving,39,2
LA,5 secs,2020-02-14 5:13.08am,2020-02-14 5:13.03am,71,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,16,0.6,-53,0,0,1861,Serial,"30.7890362,-83.300972",Moving,38,2
LA,42 secs,2020-02-14 5:11.44am,2020-02-14 5:11.02am,69,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,15,0.6,-68,0,0,1860,Serial,"30.7599825,-83.2806463",Moving,14,1
LA,3 secs,2020-02-14 5:09.43am,2020-02-14 5:09.40am,9,3448 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,5,16,0.6,-60,0,0,1859,Serial,"30.7545872,-83.2720176",Started Moving,2,1
LA,6 secs,2020-02-14 5:09.08am,2020-02-14 5:09.02am,5,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,16,0.6,-67,0,0,1858,Serial,"30.7549587,-83.2731843",,0,2
LA,4 secs,2020-02-14 5:07.07am,2020-02-14 5:07.03am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,15,0.6,-62,0,0,1857,Serial,"30.7546127,-83.2729362",,0,2
LA,4 secs,2020-02-14 5:05.07am,2020-02-14 5:05.03am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,15,0.6,-56,0,0,1856,Serial,"30.7546127,-83.2729376",,0,2
LA,9 secs,2020-02-14 5:03.12am,2020-02-14 5:03.03am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,15,0.6,-60,0,0,1855,Serial,"30.75461,-83.2729376",,0,2
LA,9 secs,2020-02-14 5:01.11am,2020-02-14 5:01.02am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,13,0.6,-62,0,0,1854,Serial,"30.7546087,-83.2729416",,0,2
LA,8 secs,2020-02-14 4:59.10am,2020-02-14 4:59.02am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,15,0.6,-58,0,0,1853,Serial,"30.7546047,-83.2729456",,0,2
LA,7 secs,2020-02-14 4:57.10am,2020-02-14 4:57.03am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,15,0.6,-58,0,0,1852,Serial,"30.7545993,-83.2729456",,0,2
LA,7 secs,2020-02-14 4:55.10am,2020-02-14 4:55.03am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,16,0.6,-58,0,0,1851,Serial,"30.7545953,-83.2729416",,1,2
LA,7 secs,2020-02-14 4:53.10am,2020-02-14 4:53.03am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,14,0.8,-60,0,0,1850,Serial,"30.7546235,-83.2729537",,0,2
LA,8 secs,2020-02-14 4:51.10am,2020-02-14 4:51.02am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,16,0.6,-60,0,0,1849,Serial,"30.7546221,-83.2729537",,0,2
LA,32 secs,2020-02-14 4:49.35am,2020-02-14 4:49.03am,0,3460 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,0,17,0.6,-61,0,0,1848,Serial,"30.7546248,-83.2729577",,1,1
LA,6 secs,2020-02-14 4:47.20am,2020-02-14 4:47.14am,5,3450 Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,2,16,0.6,-64,0,0,1847,Serial,"30.7545738,-83.2719948",Stopped Moving,1,1
LA,7 secs,2020-02-14 4:47.10am,2020-02-14 4:47.03am,5,Madison Hwy [Ga-31] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,17,0.6,-62,0,0,1846,Serial,"30.7541621,-83.2721557",Moving,18,2
LA,7 secs,2020-02-14 4:45.10am,2020-02-14 4:45.03am,67,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,15,0.6,-68,0,0,1845,Serial,"30.7391552,-83.2663031",Moving,38,2
LA,8 secs,2020-02-14 4:43.10am,2020-02-14 4:43.02am,71,I-75 [I-75/Ga-401] Valdosta GA 31601,+,+,-,-,-,-,-,3,8,17,0.6,-62,0,0,1844,Serial,"30.7086906,-83.2492523",Moving,38,2
LA,7 secs,2020-02-14 4:41.10am,2020-02-14 4:41.03am,63,I-75 [I-75/Ga-401] Lake Park GA 31636,+,+,-,-,-,-,-,3,8,17,0.6,-51,0,0,1843,Serial,"30.6820187,-83.2248925",Moving,36,2
LA,7 secs,2020-02-14 4:39.10am,2020-02-14 4:39.03am,64,I-75 [I-75/Ga-401] Lake Park GA 31636,+,+,-,-,-,-,-,3,8,16,0.6,-56,0,0,1842,Serial,"30.6570796,-83.2019677",Moving,35,2
LA,7 secs,2020-02-14 4:37.10am,2020-02-14 4:37.03am,68,I-75 [I-75/Ga-401] Lake Park GA 31636,+,+,-,-,-,-,-,3,8,16,0.6,-65,0,0,1841,Serial,"30.632599,-83.1789074",Moving,38,2
LA,7 secs,2020-02-14 4:35.10am,2020-02-14 4:35.03am,68,Sr-93 [I-75] Jennings FL 32053,+,+,-,-,-,-,-,3,8,16,0.6,-75,0,0,1840,Serial,"30.6139081,-83.1461013",Moving,39,2
LA,7 secs,2020-02-14 4:33.10am,2020-02-14 4:33.03am,71,Sr-93 [I-75] Jennings FL 32053,+,+,-,-,-,-,-,3,8,17,0.6,-69,0,0,1839,Serial,"30.5908773,-83.1161276",Moving,39,2
LA,7 secs,2020-02-14 4:31.10am,2020-02-14 4:31.03am,74,Sr-93 [I-75] Jennings FL 32053,+,+,-,-,-,-,-,3,8,17,0.6,-74,0,0,1838,Serial,"30.5643221,-83.0897789",Moving,40,2
LA,8 secs,2020-02-14 4:29.10am,2020-02-14 4:29.02am,72,Sr-93 [I-75] Jennings FL 32053,+,+,-,-,-,-,-,3,8,16,0.6,-79,0,0,1837,Serial,"30.5332809,-83.0698675",Moving,34,2
LA,27 secs,2020-02-14 4:27.30am,2020-02-14 4:27.03am,69,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,17,0.6,-81,0,0,1836,Serial,"30.509196,-83.0488699",Moving,39,2
LA,7 secs,2020-02-14 4:25.10am,2020-02-14 4:25.03am,74,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,17,0.6,-54,0,0,1835,Serial,"30.4896064,-83.0170361",Moving,39,2
LA,8 secs,2020-02-14 4:23.10am,2020-02-14 4:23.02am,72,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,16,0.6,-63,0,0,1834,Serial,"30.4768633,-82.9791244",Moving,39,2
LA,7 secs,2020-02-14 4:21.10am,2020-02-14 4:21.03am,69,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,17,0.6,-79,0,0,1833,Serial,"30.456575,-82.9457175",Moving,40,2
LA,8 secs,2020-02-14 4:19.10am,2020-02-14 4:19.02am,72,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,17,0.6,-70,0,0,1832,Serial,"30.4352515,-82.9132962",Moving,39,2
LA,8 secs,2020-02-14 4:17.10am,2020-02-14 4:17.02am,71,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,16,0.6,-85,0,0,1831,Serial,"30.4066926,-82.8898242",Moving,38,2
LA,7 secs,2020-02-14 4:15.10am,2020-02-14 4:15.03am,66,Sr-93 [I-75] Jasper FL 32052,+,+,-,-,-,-,-,3,8,16,0.6,-67,0,0,1830,Serial,"30.3788406,-82.8670483",Moving,37,2
LA,8 secs,2020-02-14 4:13.10am,2020-02-14 4:13.02am,67,Sr-93 [I-75] White Springs FL 32096,+,+,-,-,-,-,-,3,8,15,0.6,-73,0,0,1829,Serial,"30.3552103,-82.8395824",Moving,37,2
LA,7 secs,2020-02-14 4:11.10am,2020-02-14 4:11.03am,67,Sr-93 [I-75] Live Oak FL 32060,+,+,-,-,-,-,-,3,8,16,0.6,-56,0,0,1828,Serial,"30.3280758,-82.8181409",Moving,39,2
LA,8 secs,2020-02-14 4:09.10am,2020-02-14 4:09.02am,71,Sr-93 [I-75] Lake City FL 32055,+,+,-,-,-,-,-,3,8,14,0.6,-79,0,0,1827,Serial,"30.3024392,-82.7904779",Moving,38,2
LA,7 secs,2020-02-14 4:07.09am,2020-02-14 4:07.02am,68,Sr-93 [I-75] Lake City FL 32055,+,+,-,-,-,-,-,3,8,14,0.6,-72,0,0,1826,Serial,"30.2786198,-82.7615999",Moving,37,2
LA,22 secs,2020-02-14 4:05.25am,2020-02-14 4:05.03am,66,Sr-93 [I-75] Lake City FL 32055,+,+,-,-,-,-,-,3,8,13,0.6,-72,0,0,1825,Serial,"30.2494012,-82.7444056",Moving,38,2
LA,6 secs,2020-02-14 4:03.09am,2020-02-14 4:03.03am,72,Sr-93 [I-75] Lake City FL 32055,+,+,-,-,-,-,-,3,8,14,0.6,-63,0,0,1824,Serial,"30.2250695,-82.7177028",Moving,37,2
LA,7 secs,2020-02-14 4:01.09am,2020-02-14 4:01.02am,64,Sr-93 [I-75] Lake City FL 32055,+,+,-,-,-,-,-,3,8,13,0.8,-69,0,0,1823,Serial,"30.1971102,-82.6973194",Moving,39,2
LA,7 secs,2020-02-14 3:59.09am,2020-02-14 3:59.02am,72,Sr-93 [I-75] Uninc Columbia County FL 32024,+,+,-,-,-,-,-,3,8,11,0.8,-73,0,0,1822,Serial,"30.1659107,-82.6812664",Moving,39,2
LA,6 secs,2020-02-14 3:57.09am,2020-02-14 3:57.03am,74,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,11,0.8,-63,0,0,1821,Serial,"30.1334171,-82.6647399",Moving,40,2
LA,6 secs,2020-02-14 3:55.09am,2020-02-14 3:55.03am,72,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,13,0.8,-69,0,0,1820,Serial,"30.1014854,-82.6463842",Moving,40,2
LA,7 secs,2020-02-14 3:53.09am,2020-02-14 3:53.02am,72,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,13,0.8,-64,0,0,1819,Serial,"30.069095,-82.6289284",Moving,39,2
LA,7 secs,2020-02-14 3:51.09am,2020-02-14 3:51.02am,71,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,14,0.6,-72,0,0,1818,Serial,"30.0356184,-82.615681",Moving,40,2
LA,7 secs,2020-02-14 3:49.09am,2020-02-14 3:49.02am,74,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,15,0.6,-82,0,0,1817,Serial,"30.0026514,-82.6020446",Moving,39,2
LA,7 secs,2020-02-14 3:47.09am,2020-02-14 3:47.02am,72,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,14,0.6,-65,0,0,1816,Serial,"29.9765722,-82.5777747",Moving,39,2
LA,6 secs,2020-02-14 3:45.09am,2020-02-14 3:45.03am,69,Sr-93 [I-75] Lake City FL 32024,+,+,-,-,-,-,-,3,8,11,0.8,-67,0,0,1815,Serial,"29.9432713,-82.5657168",Moving,39,2
LA,18 secs,2020-02-14 3:43.20am,2020-02-14 3:43.02am,72,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,14,0.6,-62,0,0,1814,Serial,"29.9100749,-82.5512865",Moving,40,2
LA,6 secs,2020-02-14 3:41.09am,2020-02-14 3:41.03am,72,Ramp 404 Alachua FL 32615,+,+,-,-,-,-,-,3,8,11,0.8,-64,0,0,1813,Serial,"29.875402,-82.5425613",Moving,40,2
LA,7 secs,2020-02-14 3:39.09am,2020-02-14 3:39.02am,74,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,11,0.8,-71,0,0,1812,Serial,"29.841975,-82.5297202",Moving,39,2
LA,6 secs,2020-02-14 3:37.09am,2020-02-14 3:37.03am,74,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,12,0.8,-65,0,0,1811,Serial,"29.8096825,-82.5130329",Moving,40,2
LA,7 secs,2020-02-14 3:35.09am,2020-02-14 3:35.02am,72,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,12,0.8,-85,0,0,1810,Serial,"29.7747856,-82.508921",Moving,40,2
LA,7 secs,2020-02-14 3:33.09am,2020-02-14 3:33.02am,72,Sr-93 [I-75] Alachua FL 32615,+,+,-,-,-,-,-,3,8,13,0.6,-78,0,0,1809,Serial,"29.7463958,-82.4854517",Moving,39,2
LA,"1 min, 6 secs",2020-02-14 3:32.09am,2020-02-14 3:31.03am,75,Sr-93 [I-75] Gainesville FL 32653,+,+,-,-,-,-,-,3,8,10,1,-96,0,0,1808,Serial,"29.7159514,-82.4656288",Moving,40,2
LA,1 sec,2020-02-14 3:29.03am,2020-02-14 3:29.02am,71,Sr-93 [I-75] Gainesville FL 32606,+,+,-,-,-,-,-,3,8,14,0.6,-55,0,0,1807,Serial,"29.6862794,-82.4438131",Moving,39,2
LA,1 sec,2020-02-14 3:27.03am,2020-02-14 3:27.02am,71,Sr-93 [I-75] Gainesville FL 32607,+,+,-,-,-,-,-,3,8,14,0.6,-67,0,0,1806,Serial,"29.6587345,-82.418147",Moving,40,2
LA,6 secs,2020-02-14 3:25.08am,2020-02-14 3:25.02am,72,Sr-93 [I-75] Gainesville FL 32608,+,+,-,-,-,-,-,3,8,14,0.6,-53,0,0,1805,Serial,"29.6295333,-82.3946361",Moving,39,2
LA,6 secs,2020-02-14 3:23.08am,2020-02-14 3:23.02am,72,Sr-93 [I-75] Gainesville FL 32608,+,+,-,-,-,-,-,3,8,13,0.8,-72,0,0,1804,Serial,"29.6006754,-82.3719768",Moving,40,2
LA,12 secs,2020-02-14 3:21.14am,2020-02-14 3:21.02am,77,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,9,1.1,-61,0,0,1803,Serial,"29.5702471,-82.3510368",Moving,39,2
LA,1 sec,2020-02-14 3:19.03am,2020-02-14 3:19.02am,72,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,14,0.6,-65,0,0,1802,Serial,"29.5402613,-82.3290172",Moving,40,2
LA,6 secs,2020-02-14 3:17.08am,2020-02-14 3:17.02am,72,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,11,1.1,-69,0,0,1801,Serial,"29.5133641,-82.3026605",Moving,40,2
LA,6 secs,2020-02-14 3:15.08am,2020-02-14 3:15.02am,74,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,13,0.8,-71,0,0,1800,Serial,"29.4814136,-82.2848573",Moving,39,2
LA,6 secs,2020-02-14 3:13.08am,2020-02-14 3:13.02am,72,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,15,0.6,-70,0,0,1799,Serial,"29.4496214,-82.2678427",Moving,40,2
LA,6 secs,2020-02-14 3:11.08am,2020-02-14 3:11.02am,71,Sr-93 [I-75] Micanopy FL 32667,+,+,-,-,-,-,-,3,8,11,1,-64,0,0,1798,Serial,"29.4165377,-82.2545792",Moving,40,2
LA,1 min,2020-02-14 3:10.01am,2020-02-14 3:09.01am,74,Sr-93 [I-75] Reddick FL 32686,+,+,-,-,-,-,-,3,8,13,0.8,-77,0,0,1797,Serial,"29.3852873,-82.2350339",Moving,39,2
LA,6 secs,2020-02-14 3:07.08am,2020-02-14 3:07.02am,74,Sr-93 [I-75] Reddick FL 32686,+,+,-,-,-,-,-,3,8,14,0.6,-57,0,0,1796,Serial,"29.3521432,-82.2201839",Moving,40,2
LA,6 secs,2020-02-14 3:05.08am,2020-02-14 3:05.02am,74,Sr-93 [I-75] Reddick FL 32686,+,+,-,-,-,-,-,3,8,15,0.6,-69,0,0,1795,Serial,"29.3175588,-82.2103174",Moving,40,2
LA,7 secs,2020-02-14 3:03.08am,2020-02-14 3:03.01am,72,Sr-93 [I-75] Reddick FL 32686,+,+,-,-,-,-,-,3,8,14,0.6,-74,0,0,1794,Serial,"29.2832708,-82.1988965",Moving,39,2
LA,7 secs,2020-02-14 3:01.08am,2020-02-14 3:01.01am,74,Sr-93 [I-75] Ocala FL 34482,+,+,-,-,-,-,-,3,8,14,0.6,-69,0,0,1793,Serial,"29.2487816,-82.1898119",Moving,40,2
LA,6 secs,2020-02-14 2:59.08am,2020-02-14 2:59.02am,74,Sr-93 [I-75] Ocala FL 34475,+,+,-,-,-,-,-,3,8,14,0.6,-61,0,0,1792,Serial,"29.2141208,-82.18443",Moving,40,2
LA,11 secs,2020-02-14 2:57.13am,2020-02-14 2:57.02am,72,Sr-93 [I-75] Ocala FL 34474,+,+,-,-,-,-,-,3,8,14,0.6,-56,0,0,1791,Serial,"29.1786365,-82.1846969",Moving,40,2
LA,7 secs,2020-02-14 2:55.08am,2020-02-14 2:55.01am,74,Sr-93 [I-75] Ocala FL 34474,+,+,-,-,-,-,-,3,8,13,0.8,-51,0,0,1790,Serial,"29.1427069,-82.1849571",Moving,40,2
LA,7 secs,2020-02-14 2:53.08am,2020-02-14 2:53.01am,72,Sr-93 [I-75] Ocala FL 34476,+,+,-,-,-,-,-,3,8,13,0.8,-73,0,0,1789,Serial,"29.1070309,-82.1848002",Moving,39,2
LA,6 secs,2020-02-14 2:51.08am,2020-02-14 2:51.02am,72,Sr-93 [I-75] Ocala FL 34476,+,+,-,-,-,-,-,3,8,14,0.6,-57,0,0,1788,Serial,"29.0719623,-82.1809794",Moving,40,2
LA,7 secs,2020-02-14 2:49.08am,2020-02-14 2:49.01am,74,Sr-93 [I-75] Ocala FL 34476,+,+,-,-,-,-,-,3,8,13,0.8,-78,0,0,1787,Serial,"29.0404155,-82.1620054",Moving,40,2
LA,52 secs,2020-02-14 2:47.53am,2020-02-14 2:47.01am,72,Sr-93 [I-75] Ocala FL 34473,+,+,-,-,-,-,-,3,8,13,0.8,-76,0,0,1786,Serial,"29.0060953,-82.15083",Moving,40,2
LA,5 secs,2020-02-14 2:45.07am,2020-02-14 2:45.02am,72,Sr-93 [I-75] Summerfield FL 34491,+,+,-,-,-,-,-,3,8,14,0.6,-80,0,0,1785,Serial,"28.974224,-82.1316241",Moving,39,2
LA,5 secs,2020-02-14 2:43.07am,2020-02-14 2:43.02am,74,Sr-93 [I-75] Oxford FL 34484,+,+,-,-,-,-,-,3,8,14,0.6,-72,0,0,1784,Serial,"28.9428529,-82.1145934",Moving,39,2
LA,6 secs,2020-02-14 2:41.07am,2020-02-14 2:41.01am,71,Sr-93 [I-75] Oxford FL 34484,+,+,-,-,-,-,-,3,8,14,0.6,-48,0,0,1783,Serial,"28.9084575,-82.1083988",Moving,39,2
LA,6 secs,2020-02-14 2:39.07am,2020-02-14 2:39.01am,72,Sr-93 [I-75] Wildwood FL 34785,+,+,-,-,-,-,-,3,8,14,0.6,-50,0,0,1782,Serial,"28.8764186,-82.0924611",Moving,40,2
LA,6 secs,2020-02-14 2:37.07am,2020-02-14 2:37.01am,74,Sr-93 [I-75] Coleman FL 33521,+,+,-,-,-,-,-,3,8,14,0.6,-55,0,0,1781,Serial,"28.841,-82.0903717",Moving,40,2
LA,6 secs,2020-02-14 2:35.07am,2020-02-14 2:35.01am,71,Sr-93 [I-75] Coleman FL 33521,+,+,-,-,-,-,-,3,8,14,0.6,-66,0,0,1780,Serial,"28.8049444,-82.0882621",Moving,38,2
